x,y,alpha,err
5.5000000000000000e+01,5.1000000000000000e+01,9.7435689604822040e-01,0.0000000000000000e+00
5.5000000000000000e+01,5.2000000000000000e+01,9.7457970209859002e-01,1.1102230246251565e-16
5.5000000000000000e+01,5.3000000000000000e+01,9.7480088461725989e-01,0.0000000000000000e+00
5.5000000000000000e+01,5.4000000000000000e+01,9.7502036929836444e-01,0.0000000000000000e+00
5.5000000000000000e+01,5.5000000000000000e+01,9.7523808879876672e-01,0.0000000000000000e+00
5.5000000000000000e+01,5.6000000000000000e+01,9.7545398237170022e-01,2.2204460492503131e-16
5.5000000000000000e+01,5.7000000000000000e+01,9.7566799550890759e-01,0.0000000000000000e+00
5.5000000000000000e+01,5.8000000000000000e+01,9.7588007959232925e-01,0.0000000000000000e+00
5.5000000000000000e+01,5.9000000000000000e+01,9.7609019155619092e-01,1.1102230246251565e-16
5.5000000000000000e+01,6.0000000000000000e+01,9.7629829356015685e-01,0.0000000000000000e+00
5.5000000000000000e+01,6.1000000000000000e+01,9.7650435267405100e-01,1.1102230246251565e-16
5.5000000000000000e+01,6.2000000000000000e+01,9.7670834057450562e-01,1.1102230246251565e-16
5.5000000000000000e+01,6.3000000000000000e+01,9.7691023325376725e-01,1.1102230246251565e-16
5.5000000000000000e+01,6.4000000000000000e+01,9.7711001074077997e-01,0.0000000000000000e+00
5.5000000000000000e+01,6.5000000000000000e+01,9.7730765683456855e-01,0.0000000000000000e+00
5.5000000000000000e+01,6.6000000000000000e+01,9.7750315884985961e-01,0.0000000000000000e+00
5.6000000000000000e+01,3.0000000000000000e+00,9.6613789690237772e-01,1.1102230246251565e-16
5.6000000000000000e+01,4.0000000000000000e+00,9.6617363111986021e-01,1.1102230246251565e-16
5.6000000000000000e+01,5.0000000000000000e+00,9.6621940637516912e-01,1.1102230246251565e-16
5.6000000000000000e+01,6.0000000000000000e+00,9.6627509789632715e-01,1.1102230246251565e-16
5.6000000000000000e+01,7.0000000000000000e+00,9.6634055513100203e-01,0.0000000000000000e+00
5.6000000000000000e+01,8.0000000000000000e+00,9.6641560286901862e-01,1.1102230246251565e-16
5.6000000000000000e+01,9.0000000000000000e+00,9.6650004252909816e-01,1.1102230246251565e-16
5.6000000000000000e+01,1.0000000000000000e+01,9.6659365359161553e-01,0.0000000000000000e+00
5.6000000000000000e+01,1.1000000000000000e+01,9.6669619515758698e-01,1.1102230246251565e-16
5.6000000000000000e+01,1.2000000000000000e+01,9.6680740761297024e-01,0.0000000000000000e+00
5.6000000000000000e+01,1.3000000000000000e+01,9.6692701437667172e-01,1.1102230246251565e-16
5.6000000000000000e+01,1.4000000000000000e+01,9.6705472371040435e-01,0.0000000000000000e+00
5.6000000000000000e+01,1.5000000000000000e+01,9.6719023056871911e-01,0.0000000000000000e+00
5.6000000000000000e+01,1.6000000000000000e+01,9.6733321846809517e-01,1.1102230246251565e-16
5.6000000000000000e+01,1.7000000000000000e+01,9.6748336135489421e-01,1.1102230246251565e-16
5.6000000000000000e+01,1.8000000000000000e+01,9.6764032545320933e-01,1.1102230246251565e-16
5.6000000000000000e+01,1.9000000000000000e+01,9.6780377107511928e-01,0.0000000000000000e+00
5.6000000000000000e+01,2.0000000000000000e+01,9.6797335437754473e-01,1.1102230246251565e-16
5.6000000000000000e+01,2.1000000000000000e+01,9.6814872905172933e-01,0.0000000000000000e+00
5.6000000000000000e+01,2.2000000000000000e+01,9.6832954793329762e-01,0.0000000000000000e+00
5.6000000000000000e+01,2.3000000000000000e+01,9.6851546452280712e-01,0.0000000000000000e+00
5.6000000000000000e+01,2.4000000000000000e+01,9.6870613440867870e-01,0.0000000000000000e+00
5.6000000000000000e+01,2.5000000000000000e+01,9.6890121658631034e-01,1.1102230246251565e-16
5.6000000000000000e+01,2.6000000000000000e+01,9.6910037466901888e-01,0.0000000000000000e+00
5.6000000000000000e+01,2.7000000000000000e+01,9.6930327798819027e-01,1.1102230246251565e-16
5.6000000000000000e+01,2.8000000000000000e+01,9.6950960258161278e-01,1.1102230246251565e-16
5.6000000000000000e+01,2.9000000000000000e+01,9.6971903207042187e-01,0.0000000000000000e+00
5.6000000000000000e+01,3.0000000000000000e+01,9.6993125842637051e-01,1.1102230246251565e-16
5.6000000000000000e+01,3.1000000000000000e+01,9.7014598263226548e-01,2.2204460492503131e-16
5.6000000000000000e+01,3.2000000000000000e+01,9.7036291523935814e-01,0.0000000000000000e+00
5.6000000000000000e+01,3.3000000000000000e+01,9.7058177682627356e-01,1.1102230246251565e-16
5.6000000000000000e+01,3.4000000000000000e+01,9.7080229836468868e-01,0.0000000000000000e+00
5.6000000000000000e+01,3.5000000000000000e+01,9.7102422149745216e-01,1.1102230246251565e-16
5.6000000000000000e+01,3.6000000000000000e+01,9.7124729873518145e-01,0.0000000000000000e+00
5.6000000000000000e+01,3.7000000000000000e+01,9.7147129357758755e-01,1.1102230246251565e-16
5.6000000000000000e+01,3.8000000000000000e+01,9.7169598056588291e-01,1.1102230246251565e-16
5.6000000000000000e+01,3.9000000000000000e+01,9.7192114527263063e-01,2.2204460492503131e-16
5.6000000000000000e+01,4.0000000000000000e+01,9.7214658423531430e-01,0.0000000000000000e+00
5.6000000000000000e+01,4.1000000000000000e+01,9.7237210483975300e-01,0.0000000000000000e+00
5.6000000000000000e+01,4.2000000000000000e+01,9.7259752515927467e-01,0.0000000000000000e+00
5.6000000000000000e+01,4.3000000000000000e+01,9.7282267375530296e-01,0.0000000000000000e+00
5.6000000000000000e+01,4.4000000000000000e+01,9.7304738944471492e-01,1.1102230246251565e-16
5.6000000000000000e+01,4.5000000000000000e+01,9.7327152103900605e-01,1.1102230246251565e-16
5.6000000000000000e+01,4.6000000000000000e+01,9.7349492705996121e-01,0.0000000000000000e+00
5.6000000000000000e+01,4.7000000000000000e+01,9.7371747543617482e-01,1.1102230246251565e-16
5.6000000000000000e+01,4.8000000000000000e+01,9.7393904318441815e-01,1.1102230246251565e-16
5.6000000000000000e+01,4.9000000000000000e+01,9.7415951607949491e-01,0.0000000000000000e+00
5.6000000000000000e+01,5.0000000000000000e+01,9.7437878831588554e-01,1.1102230246251565e-16
5.6000000000000000e+01,5.1000000000000000e+01,9.7459676216414659e-01,0.0000000000000000e+00
5.6000000000000000e+01,5.2000000000000000e+01,9.7481334762471328e-01,1.1102230246251565e-16
5.6000000000000000e+01,5.3000000000000000e+01,9.7502846208144722e-01,0.0000000000000000e+00
5.6000000000000000e+01,5.4000000000000000e+01,9.7524202995698850e-01,0.0000000000000000e+00
5.6000000000000000e+01,5.5000000000000000e+01,9.7545398237170022e-01,2.2204460492503131e-16
5.6000000000000000e+01,5.6000000000000000e+01,9.7566425680774871e-01,0.0000000000000000e+00
5.6000000000000000e+01,5.7000000000000000e+01,9.7587279677962846e-01,1.1102230246251565e-16
5.6000000000000000e+01,5.8000000000000000e+01,9.7607955151223702e-01,1.1102230246251565e-16
5.6000000000000000e+01,5.9000000000000000e+01,9.7628447562740628e-01,1.1102230246251565e-16
5.6000000000000000e+01,6.0000000000000000e+01,9.7648752883962930e-01,0.0000000000000000e+00
5.6000000000000000e+01,6.1000000000000000e+01,9.7668867566156248e-01,0.0000000000000000e+00
5.6000000000000000e+01,6.2000000000000000e+01,9.7688788511974434e-01,0.0000000000000000e+00
5.6000000000000000e+01,6.3000000000000000e+01,9.7708513048084678e-01,0.0000000000000000e+00
5.6000000000000000e+01,6.4000000000000000e+01,9.7728038898866776e-01,1.1102230246251565e-16
5.6000000000000000e+01,6.5000000000000000e+01,9.7747364161197592e-01,1.1102230246251565e-16
5.6000000000000000e+01,6.6000000000000000e+01,9.7766487280323222e-01,0.0000000000000000e+00
5.7000000000000000e+01,3.0000000000000000e+00,9.6670105415504592e-01,1.1102230246251565e-16
5.7000000000000000e+01,4.0000000000000000e+00,9.6673500665320378e-01,1.1102230246251565e-16
5.7000000000000000e+01,5.0000000000000000e+00,9.6677850499060669e-01,0.0000000000000000e+00
5.7000000000000000e+01,6.0000000000000000e+00,9.6683143459130660e-01,1.1102230246251565e-16
5.7000000000000000e+01,7.0000000000000000e+00,9.6689365714506970e-01,1.1102230246251565e-16
5.7000000000000000e+01,8.0000000000000000e+00,9.6696501160456461e-01,1.1102230246251565e-16
5.7000000000000000e+01,9.0000000000000000e+00,9.6704531532964322e-01,1.1102230246251565e-16
5.7000000000000000e+01,1.0000000000000000e+01,9.6713436536303543e-01,0.0000000000000000e+00
5.7000000000000000e+01,1.1000000000000000e+01,9.6723193982038569e-01,0.0000000000000000e+00
5.7000000000000000e+01,1.2000000000000000e+01,9.6733779937653841e-01,1.1102230246251565e-16
5.7000000000000000e+01,1.3000000000000000e+01,9.6745168882933141e-01,1.1102230246251565e-16
5.7000000000000000e+01,1.4000000000000000e+01,9.6757333872187945e-01,2.2204460492503131e-16
5.7000000000000000e+01,1.5000000000000000e+01,9.6770246700441198e-01,0.0000000000000000e+00
5.7000000000000000e+01,1.6000000000000000e+01,9.6783878071715013e-01,1.1102230246251565e-16
5.7000000000000000e+01,1.7000000000000000e+01,9.6798197767642213e-01,1.1102230246251565e-16
5.7000000000000000e+01,1.8000000000000000e+01,9.6813174814721248e-01,0.0000000000000000e+00
5.7000000000000000e+01,1.9000000000000000e+01,9.6828777648655018e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.0000000000000000e+01,9.6844974274354167e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.1000000000000000e+01,9.6861732420338453e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.2000000000000000e+01,9.6879019686432855e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.3000000000000000e+01,9.6896803683822463e-01,0.0000000000000000e+00
5.7000000000000000e+01,2.4000000000000000e+01,9.6915052166698978e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.5000000000000000e+01,9.6933733154897772e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.6000000000000000e+01,9.6952815047085028e-01,0.0000000000000000e+00
5.7000000000000000e+01,2.7000000000000000e+01,9.6972266724206424e-01,1.1102230246251565e-16
5.7000000000000000e+01,2.8000000000000000e+01,9.6992057643050922e-01,0.0000000000000000e+00
5.7000000000000000e+01,2.9000000000000000e+01,9.7012157919912678e-01,0.0000000000000000e+00
5.7000000000000000e+01,3.0000000000000000e+01,9.7032538404450752e-01,1.1102230246251565e-16
5.7000000000000000e+01,3.1000000000000000e+01,9.7053170743949113e-01,0.0000000000000000e+00
5.7000000000000000e+01,3.2000000000000000e+01,9.7074027438267863e-01,2.2204460492503131e-16
5.7000000000000000e+01,3.3000000000000000e+01,9.7095081885851320e-01,0.0000000000000000e+00
5.7000000000000000e+01,3.4000000000000000e+01,9.7116308421219388e-01,0.0000000000000000e+00
5.7000000000000000e+01,3.5000000000000000e+01,9.7137682344416887e-01,1.1102230246251565e-16
5.7000000000000000e+01,3.6000000000000000e+01,9.7159179942930529e-01,1.1102230246251565e-16
5.7000000000000000e+01,3.7000000000000000e+01,9.7180778506608800e-01,1.1102230246251565e-16
5.7000000000000000e+01,3.8000000000000000e+01,9.7202456336133436e-01,1.1102230246251565e-16
5.7000000000000000e+01,3.9000000000000000e+01,9.7224192745597016e-01,1.1102230246251565e-16
5.7000000000000000e+01,4.0000000000000000e+01,9.7245968059738763e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.1000000000000000e+01,9.7267763606381075e-01,1.1102230246251565e-16
5.7000000000000000e+01,4.2000000000000000e+01,9.7289561704594585e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.3000000000000000e+01,9.7311345649099945e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.4000000000000000e+01,9.7333099691391267e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.5000000000000000e+01,9.7354809018040067e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.6000000000000000e+01,9.7376459726610731e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.7000000000000000e+01,9.7398038799588815e-01,1.1102230246251565e-16
5.7000000000000000e+01,4.8000000000000000e+01,9.7419534076693770e-01,0.0000000000000000e+00
5.7000000000000000e+01,4.9000000000000000e+01,9.7440934225917408e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.0000000000000000e+01,9.7462228713599341e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.1000000000000000e+01,9.7483407773821573e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.2000000000000000e+01,9.7504462377376111e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.3000000000000000e+01,9.7525384200531962e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.4000000000000000e+01,9.7546165593802681e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.5000000000000000e+01,9.7566799550890759e-01,0.0000000000000000e+00
5.7000000000000000e+01,5.6000000000000000e+01,9.7587279677962846e-01,1.1102230246251565e-16
5.7000000000000000e+01,5.7000000000000000e+01,9.7607600163388242e-01,1.1102230246251565e-16
5.7000000000000000e+01,5.8000000000000000e+01,9.7627755748054101e-01,1.1102230246251565e-16
5.7000000000000000e+01,5.9000000000000000e+01,9.7647741696352253e-01,1.1102230246251565e-16
5.7000000000000000e+01,6.0000000000000000e+01,9.7667553767916770e-01,0.0000000000000000e+00
5.7000000000000000e+01,6.1000000000000000e+01,9.7687188190176300e-01,0.0000000000000000e+00
5.7000000000000000e+01,6.2000000000000000e+01,9.7706641631771740e-01,0.0000000000000000e+00
5.7000000000000000e+01,6.3000000000000000e+01,9.7725911176878166e-01,0.0000000000000000e+00
5.7000000000000000e+01,6.4000000000000000e+01,9.7744994300458998e-01,1.1102230246251565e-16
5.7000000000000000e+01,6.5000000000000000e+01,9.7763888844470992e-01,0.0000000000000000e+00
5.7000000000000000e+01,6.6000000000000000e+01,9.7782592995030426e-01,1.1102230246251565e-16
5.8000000000000000e+01,3.0000000000000000e+00,9.6724580698879881e-01,0.0000000000000000e+00
5.8000000000000000e+01,4.0000000000000000e+00,9.6727809419838451e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.0000000000000000e+00,9.6731946397064006e-01,1.1102230246251565e-16
5.8000000000000000e+01,6.0000000000000000e+00,9.6736981094344676e-01,1.1102230246251565e-16
5.8000000000000000e+01,7.0000000000000000e+00,9.6742900787605801e-01,1.1102230246251565e-16
5.8000000000000000e+01,8.0000000000000000e+00,9.6749690653666154e-01,0.0000000000000000e+00
5.8000000000000000e+01,9.0000000000000000e+00,9.6757333872187945e-01,2.2204460492503131e-16
5.8000000000000000e+01,1.0000000000000000e+01,9.6765811739467389e-01,1.1102230246251565e-16
5.8000000000000000e+01,1.1000000000000000e+01,9.6775103792589712e-01,0.0000000000000000e+00
5.8000000000000000e+01,1.2000000000000000e+01,9.6785187942380346e-01,1.1102230246251565e-16
5.8000000000000000e+01,1.3000000000000000e+01,9.6796040613523460e-01,1.1102230246251565e-16
5.8000000000000000e+01,1.4000000000000000e+01,9.6807636890190241e-01,0.0000000000000000e+00
5.8000000000000000e+01,1.5000000000000000e+01,9.6819950665520216e-01,1.1102230246251565e-16
5.8000000000000000e+01,1.6000000000000000e+01,9.6832954793329762e-01,0.0000000000000000e+00
5.8000000000000000e+01,1.7000000000000000e+01,9.6846621240477426e-01,0.0000000000000000e+00
5.8000000000000000e+01,1.8000000000000000e+01,9.6860921238396280e-01,1.1102230246251565e-16
5.8000000000000000e+01,1.9000000000000000e+01,9.6875825432402329e-01,0.0000000000000000e+00
5.8000000000000000e+01,2.0000000000000000e+01,9.6891304027504721e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.1000000000000000e+01,9.6907326929571447e-01,0.0000000000000000e+00
5.8000000000000000e+01,2.2000000000000000e+01,9.6923863880842231e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.3000000000000000e+01,9.6940884588923004e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.4000000000000000e+01,9.6958358848540949e-01,0.0000000000000000e+00
5.8000000000000000e+01,2.5000000000000000e+01,9.6976256655483029e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.6000000000000000e+01,9.6994548312280682e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.7000000000000000e+01,9.7013204525336538e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.8000000000000000e+01,9.7032196493315270e-01,1.1102230246251565e-16
5.8000000000000000e+01,2.9000000000000000e+01,9.7051495986735659e-01,0.0000000000000000e+00
5.8000000000000000e+01,3.0000000000000000e+01,9.7071075418806774e-01,0.0000000000000000e+00
5.8000000000000000e+01,3.1000000000000000e+01,9.7090907907644275e-01,0.0000000000000000e+00
5.8000000000000000e+01,3.2000000000000000e+01,9.7110967330085030e-01,0.0000000000000000e+00
5.8000000000000000e+01,3.3000000000000000e+01,9.7131228367387901e-01,1.1102230246251565e-16
5.8000000000000000e+01,3.4000000000000000e+01,9.7151666543166848e-01,1.1102230246251565e-16
5.8000000000000000e+01,3.5000000000000000e+01,9.7172258253949362e-01,1.1102230246251565e-16
5.8000000000000000e+01,3.6000000000000000e+01,9.7192980792789574e-01,1.1102230246251565e-16
5.8000000000000000e+01,3.7000000000000000e+01,9.7213812366391605e-01,0.0000000000000000e+00
5.8000000000000000e+01,3.8000000000000000e+01,9.7234732106216148e-01,0.0000000000000000e+00
5.8000000000000000e+01,3.9000000000000000e+01,9.7255720074052188e-01,0.0000000000000000e+00
5.8000000000000000e+01,4.0000000000000000e+01,9.7276757262537694e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.1000000000000000e+01,9.7297825591108933e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.2000000000000000e+01,9.7318907897847839e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.3000000000000000e+01,9.7339987927683080e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.4000000000000000e+01,9.7361050317382158e-01,0.0000000000000000e+00
5.8000000000000000e+01,4.5000000000000000e+01,9.7382080577751706e-01,0.0000000000000000e+00
5.8000000000000000e+01,4.6000000000000000e+01,9.7403065073439454e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.7000000000000000e+01,9.7423991000707755e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.8000000000000000e+01,9.7444846363522530e-01,1.1102230246251565e-16
5.8000000000000000e+01,4.9000000000000000e+01,9.7465619948276161e-01,0.0000000000000000e+00
5.8000000000000000e+01,5.0000000000000000e+01,9.7486301297436340e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.1000000000000000e+01,9.7506880682388208e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.2000000000000000e+01,9.7527349075711134e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.3000000000000000e+01,9.7547698123108106e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.4000000000000000e+01,9.7567920115182227e-01,0.0000000000000000e+00
5.8000000000000000e+01,5.5000000000000000e+01,9.7588007959232925e-01,0.0000000000000000e+00
5.8000000000000000e+01,5.6000000000000000e+01,9.7607955151223702e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.7000000000000000e+01,9.7627755748054101e-01,1.1102230246251565e-16
5.8000000000000000e+01,5.8000000000000000e+01,9.7647404340250243e-01,0.0000000000000000e+00
5.8000000000000000e+01,5.9000000000000000e+01,9.7666896025171845e-01,0.0000000000000000e+00
5.8000000000000000e+01,6.0000000000000000e+01,9.7686226380818220e-01,1.1102230246251565e-16
5.8000000000000000e+01,6.1000000000000000e+01,9.7705391440301859e-01,0.0000000000000000e+00
5.8000000000000000e+01,6.2000000000000000e+01,9.7724387667045387e-01,1.1102230246251565e-16
5.8000000000000000e+01,6.3000000000000000e+01,9.7743211930746365e-01,1.1102230246251565e-16
5.8000000000000000e+01,6.4000000000000000e+01,9.7761861484143908e-01,0.0000000000000000e+00
5.8000000000000000e+01,6.5000000000000000e+01,9.7780333940612141e-01,1.1102230246251565e-16
5.8000000000000000e+01,6.6000000000000000e+01,9.7798627252597192e-01,0.0000000000000000e+00
5.9000000000000000e+01,3.0000000000000000e+00,9.6777304207446835e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.0000000000000000e+00,9.6780377107511928e-01,0.0000000000000000e+00
5.9000000000000000e+01,5.0000000000000000e+00,9.6784314876159383e-01,0.0000000000000000e+00
5.9000000000000000e+01,6.0000000000000000e+00,9.6789107811187514e-01,0.0000000000000000e+00
5.9000000000000000e+01,7.0000000000000000e+00,9.6794744191076387e-01,1.1102230246251565e-16
5.9000000000000000e+01,8.0000000000000000e+00,9.6801210354134071e-01,1.1102230246251565e-16
5.9000000000000000e+01,9.0000000000000000e+00,9.6808490789494139e-01,1.1102230246251565e-16
5.9000000000000000e+01,1.0000000000000000e+01,9.6816568238794076e-01,0.0000000000000000e+00
5.9000000000000000e+01,1.1000000000000000e+01,9.6825423807255317e-01,1.1102230246251565e-16
5.9000000000000000e+01,1.2000000000000000e+01,9.6835037082802855e-01,1.1102230246251565e-16
5.9000000000000000e+01,1.3000000000000000e+01,9.6845386261806132e-01,1.1102230246251565e-16
5.9000000000000000e+01,1.4000000000000000e+01,9.6856448279993779e-01,1.1102230246251565e-16
5.9000000000000000e+01,1.5000000000000000e+01,9.6868198947090689e-01,0.0000000000000000e+00
5.9000000000000000e+01,1.6000000000000000e+01,9.6880613083747613e-01,0.0000000000000000e+00
5.9000000000000000e+01,1.7000000000000000e+01,9.6893664659376788e-01,1.1102230246251565e-16
5.9000000000000000e+01,1.8000000000000000e+01,9.6907326929571447e-01,0.0000000000000000e+00
5.9000000000000000e+01,1.9000000000000000e+01,9.6921572571868664e-01,0.0000000000000000e+00
5.9000000000000000e+01,2.0000000000000000e+01,9.6936373818711263e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.1000000000000000e+01,9.6951702586572341e-01,0.0000000000000000e+00
5.9000000000000000e+01,2.2000000000000000e+01,9.6967530600322549e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.3000000000000000e+01,9.6983829512041486e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.4000000000000000e+01,9.7000571013599446e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.5000000000000000e+01,9.7017726942459492e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.6000000000000000e+01,9.7035269380271794e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.7000000000000000e+01,9.7053170743949113e-01,0.0000000000000000e+00
5.9000000000000000e+01,2.8000000000000000e+01,9.7071403869023676e-01,1.1102230246251565e-16
5.9000000000000000e+01,2.9000000000000000e+01,9.7089942085188241e-01,0.0000000000000000e+00
5.9000000000000000e+01,3.0000000000000000e+01,9.7108759284019452e-01,1.1102230246251565e-16
5.9000000000000000e+01,3.1000000000000000e+01,9.7127829978965852e-01,0.0000000000000000e+00
5.9000000000000000e+01,3.2000000000000000e+01,9.7147129357758755e-01,1.1102230246251565e-16
5.9000000000000000e+01,3.3000000000000000e+01,9.7166633327468943e-01,0.0000000000000000e+00
5.9000000000000000e+01,3.4000000000000000e+01,9.7186318552486983e-01,1.1102230246251565e-16
5.9000000000000000e+01,3.5000000000000000e+01,9.7206162485751002e-01,0.0000000000000000e+00
5.9000000000000000e+01,3.6000000000000000e+01,9.7226143393580944e-01,1.1102230246251565e-16
5.9000000000000000e+01,3.7000000000000000e+01,9.7246240374506232e-01,1.1102230246251565e-16
5.9000000000000000e+01,3.8000000000000000e+01,9.7266433372492767e-01,0.0000000000000000e+00
5.9000000000000000e+01,3.9000000000000000e+01,9.7286703184986745e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.0000000000000000e+01,9.7307031466198657e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.1000000000000000e+01,9.7327400726049629e-01,1.1102230246251565e-16
5.9000000000000000e+01,4.2000000000000000e+01,9.7347794325197112e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.3000000000000000e+01,9.7368196466546986e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.4000000000000000e+01,9.7388592183645772e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.5000000000000000e+01,9.7408967326330387e-01,0.0000000000000000e+00
5.9000000000000000e+01,4.6000000000000000e+01,9.7429308543994531e-01,1.1102230246251565e-16
5.9000000000000000e+01,4.7000000000000000e+01,9.7449603266810503e-01,1.1102230246251565e-16
5.9000000000000000e+01,4.8000000000000000e+01,9.7469839685224169e-01,1.1102230246251565e-16
5.9000000000000000e+01,4.9000000000000000e+01,9.7490006728018763e-01,0.0000000000000000e+00
5.9000000000000000e+01,5.0000000000000000e+01,9.7510094039220852e-01,2.2204460492503131e-16
5.9000000000000000e+01,5.1000000000000000e+01,9.7530091954099651e-01,1.1102230246251565e-16
5.9000000000000000e+01,5.2000000000000000e+01,9.7549991474488951e-01,1.1102230246251565e-16
5.9000000000000000e+01,5.3000000000000000e+01,9.7569784243639568e-01,0.0000000000000000e+00
5.9000000000000000e+01,5.4000000000000000e+01,9.7589462520789472e-01,0.0000000000000000e+00
5.9000000000000000e+01,5.5000000000000000e+01,9.7609019155619092e-01,1.1102230246251565e-16
5.9000000000000000e+01,5.6000000000000000e+01,9.7628447562740628e-01,1.1102230246251565e-16
5.9000000000000000e+01,5.7000000000000000e+01,9.7647741696352253e-01,1.1102230246251565e-16
5.9000000000000000e+01,5.8000000000000000e+01,9.7666896025171845e-01,0.0000000000000000e+00
5.9000000000000000e+01,5.9000000000000000e+01,9.7685905507749260e-01,1.1102230246251565e-16
5.9000000000000000e+01,6.0000000000000000e+01,9.7704765568241891e-01,1.1102230246251565e-16
5.9000000000000000e+01,6.1000000000000000e+01,9.7723472072725404e-01,1.1102230246251565e-16
5.9000000000000000e+01,6.2000000000000000e+01,9.7742021306099203e-01,0.0000000000000000e+00
5.9000000000000000e+01,6.3000000000000000e+01,9.7760409949635518e-01,1.1102230246251565e-16
5.9000000000000000e+01,6.4000000000000000e+01,9.7778635059210983e-01,0.0000000000000000e+00
5.9000000000000000e+01,6.5000000000000000e+01,9.7796694044250887e-01,1.1102230246251565e-16
5.9000000000000000e+01,6.6000000000000000e+01,9.7814584647408109e-01,1.1102230246251565e-16
6.0000000000000000e+01,3.0000000000000000e+00,9.6828359009381837e-01,0.0000000000000000e+00
6.0000000000000000e+01,4.0000000000000000e+00,9.6831285950042933e-01,1.1102230246251565e-16
6.0000000000000000e+01,5.0000000000000000e+00,9.6835037082802855e-01,1.1102230246251565e-16
6.0000000000000000e+01,6.0000000000000000e+00,9.6839603461598911e-01,1.1102230246251565e-16
6.0000000000000000e+01,7.0000000000000000e+00,9.6844974274354167e-01,1.1102230246251565e-16
6.0000000000000000e+01,8.0000000000000000e+00,9.6851136913681801e-01,1.1102230246251565e-16
6.0000000000000000e+01,9.0000000000000000e+00,9.6858077058249936e-01,1.1102230246251565e-16
6.0000000000000000e+01,1.0000000000000000e+01,9.6865778763792210e-01,1.1102230246251565e-16
6.0000000000000000e+01,1.1000000000000000e+01,9.6874224562653322e-01,0.0000000000000000e+00
6.0000000000000000e+01,1.2000000000000000e+01,9.6883395570684094e-01,1.1102230246251565e-16
6.0000000000000000e+01,1.3000000000000000e+01,9.6893271600248854e-01,1.1102230246251565e-16
6.0000000000000000e+01,1.4000000000000000e+01,9.6903831278078978e-01,0.0000000000000000e+00
6.0000000000000000e+01,1.5000000000000000e+01,9.6915052166698978e-01,1.1102230246251565e-16
6.0000000000000000e+01,1.6000000000000000e+01,9.6926910888166129e-01,0.0000000000000000e+00
6.0000000000000000e+01,1.7000000000000000e+01,9.6939383248898026e-01,0.0000000000000000e+00
6.0000000000000000e+01,1.8000000000000000e+01,9.6952444364413870e-01,0.0000000000000000e+00
6.0000000000000000e+01,1.9000000000000000e+01,9.6966068782882553e-01,0.0000000000000000e+00
6.0000000000000000e+01,2.0000000000000000e+01,9.6980230606450124e-01,1.1102230246251565e-16
6.0000000000000000e+01,2.1000000000000000e+01,9.6994903609410044e-01,1.1102230246251565e-16
